PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://pathwaycommons.org/pc2/Pathway_0168c17f5abe89075384715a207edb00	3-Hydroxy-propanoyl-CoA = Propenoyl-CoA + H2O ( Propanoate metabolism ) 		
http://identifiers.org/reactome/R-HSA-2555396	Mitotic Metaphase and Anaphase	http://identifiers.org/reactome/R-HSA-68882;http://identifiers.org/reactome/R-HSA-68881;	http://identifiers.org/reactome/R-HSA-68882;http://identifiers.org/reactome/R-HSA-2995410;http://identifiers.org/reactome/R-HSA-68881;http://identifiers.org/reactome/R-HSA-2467813;http://identifiers.org/reactome/R-HSA-2995383;
http://identifiers.org/reactome/R-HSA-3295583	TRP channels		
http://pathwaycommons.org/pc2/Pathway_ca4c1f3154a55bf7cfcd20f168cf1bc7	positive regulation of mast cell cytokine production		
http://pathwaycommons.org/pc2/Pathway_0fcad8afe7035158a50a005d015d4265	T-helper 1 cell lineage commitment		
http://pathwaycommons.org/pc2/Pathway_88954e7afb55f62d59d626fa77a4f2ba	positive regulation of anti-apoptosis		
http://identifiers.org/reactome/R-HSA-4719360	Defective DPM3 causes DPM3-CDG (CDG-1o)		
http://identifiers.org/reactome/R-HSA-4719377	Defective DPM2 causes DPM2-CDG (CDG-1u)		
http://identifiers.org/wikipathways/WP661/cff47	Lipolysis		
http://pathwaycommons.org/pc2/Pathway_264e7b8013e775f8b8fe266190129aad	2 Farnesyl diphosphate + NADPH => NADP+ + Squalene + 2 Pyrophosphate ( Steroids metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_006f930781c74acbe47e2379240c7c2b	IL-3 signaling pathway(JAK1 JAK2 STAT5) ( IL-3 signaling(JAK1 JAK2 STAT5) ) 		
http://pathwaycommons.org/pc2/Pathway_1cac5b897be43263c0ee67cfd4956d0c	pain reduction		
http://pathwaycommons.org/pc2/Pathway_a7804d555e87a5925168c97052923f6d	D-Glycerate 2-phosphate = D-Glycerate 3-phosphate ( Glycolysis and Gluconeogenesis ) 		
http://pathwaycommons.org/pc2/Pathway_437499a9a73642a97b9500617e34bf5d	interleukin-12 receptor activity		
http://identifiers.org/reactome/R-HSA-139915	Activation of PUMA and translocation to mitochondria		
http://identifiers.org/reactome/R-HSA-139910	Activation of BMF and translocation to mitochondria		
http://identifiers.org/reactome/R-HSA-139943	PLC-mediated hydrolysis of PIP2		
http://identifiers.org/reactome/R-HSA-139853	Elevation of cytosolic Ca2+ levels		
http://identifiers.org/reactome/R-HSA-3296469	Defects in cobalamin (B12) metabolism	http://identifiers.org/reactome/R-HSA-5683329;http://identifiers.org/reactome/R-HSA-3359469;http://identifiers.org/reactome/R-HSA-3359458;http://identifiers.org/reactome/R-HSA-3359457;http://identifiers.org/reactome/R-HSA-3359467;http://identifiers.org/reactome/R-HSA-3359478;http://identifiers.org/reactome/R-HSA-3359454;http://identifiers.org/reactome/R-HSA-3359475;http://identifiers.org/reactome/R-HSA-3359463;http://identifiers.org/reactome/R-HSA-3359474;http://identifiers.org/reactome/R-HSA-3359485;http://identifiers.org/reactome/R-HSA-3359462;http://identifiers.org/reactome/R-HSA-3359473;http://identifiers.org/reactome/R-HSA-3359471;	http://identifiers.org/reactome/R-HSA-5683329;http://identifiers.org/reactome/R-HSA-3359469;http://identifiers.org/reactome/R-HSA-3359458;http://identifiers.org/reactome/R-HSA-3359457;http://identifiers.org/reactome/R-HSA-3359478;http://identifiers.org/reactome/R-HSA-3359467;http://identifiers.org/reactome/R-HSA-3359454;http://identifiers.org/reactome/R-HSA-3359475;http://identifiers.org/reactome/R-HSA-3359463;http://identifiers.org/reactome/R-HSA-3359485;http://identifiers.org/reactome/R-HSA-3359474;http://identifiers.org/reactome/R-HSA-3359473;http://identifiers.org/reactome/R-HSA-3359462;http://identifiers.org/reactome/R-HSA-3359471;
http://identifiers.org/reactome/R-HSA-3296482	Defects in vitamin and cofactor metabolism	http://identifiers.org/reactome/R-HSA-3296469;http://identifiers.org/reactome/R-HSA-3323169;	http://identifiers.org/reactome/R-HSA-5683329;http://identifiers.org/reactome/R-HSA-3371598;http://identifiers.org/reactome/R-HSA-3371599;http://identifiers.org/reactome/R-HSA-3359469;http://identifiers.org/reactome/R-HSA-3359458;http://identifiers.org/reactome/R-HSA-3359457;http://identifiers.org/reactome/R-HSA-3359478;http://identifiers.org/reactome/R-HSA-3359467;http://identifiers.org/reactome/R-HSA-3359454;http://identifiers.org/reactome/R-HSA-3296469;http://identifiers.org/reactome/R-HSA-3359475;http://identifiers.org/reactome/R-HSA-3359463;http://identifiers.org/reactome/R-HSA-3359485;http://identifiers.org/reactome/R-HSA-3359474;http://identifiers.org/reactome/R-HSA-3359473;http://identifiers.org/reactome/R-HSA-3359462;http://identifiers.org/reactome/R-HSA-3359471;http://identifiers.org/reactome/R-HSA-3323169;
http://identifiers.org/reactome/R-HSA-3296197	Hydroxycarboxylic acid-binding receptors		
http://pathwaycommons.org/pc2/Pathway_51f7dafa46888e3b031278cc03dcf8e0	P53 pathway		
http://pathwaycommons.org/pc2/Pathway_0903b66a7859ac9168edc37330a8c77c	Excitatory Neurotransmission		
http://pathwaycommons.org/pc2/Pathway_0b92a53e54f737b3b274f126b9217eb1	AlphaE beta7 integrin cell surface interactions		
http://identifiers.org/reactome/R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation		
http://identifiers.org/reactome/R-HSA-1474165	Reproduction	http://identifiers.org/reactome/R-HSA-1187000;	http://identifiers.org/reactome/R-HSA-1300652;http://identifiers.org/reactome/R-HSA-1300642;http://identifiers.org/reactome/R-HSA-1300644;http://identifiers.org/reactome/R-HSA-1300645;http://identifiers.org/reactome/R-HSA-1187000;http://identifiers.org/reactome/R-HSA-2534343;
http://identifiers.org/reactome/R-HSA-1474290	Collagen formation	http://identifiers.org/reactome/R-HSA-2022090;http://identifiers.org/reactome/R-HSA-1650814;	http://identifiers.org/reactome/R-HSA-2214320;http://identifiers.org/reactome/R-HSA-8948216;http://identifiers.org/reactome/R-HSA-2022090;http://identifiers.org/reactome/R-HSA-2243919;http://identifiers.org/reactome/R-HSA-1650814;
http://identifiers.org/reactome/R-HSA-1474228	Degradation of the extracellular matrix	http://identifiers.org/reactome/R-HSA-1592389;http://identifiers.org/reactome/R-HSA-1442490;	http://identifiers.org/reactome/R-HSA-1592389;http://identifiers.org/reactome/R-HSA-1442490;
http://identifiers.org/reactome/R-HSA-1474244	Extracellular matrix organization	http://identifiers.org/reactome/R-HSA-3000157;http://identifiers.org/reactome/R-HSA-1474228;http://identifiers.org/reactome/R-HSA-3000178;http://identifiers.org/reactome/R-HSA-1474290;http://identifiers.org/reactome/R-HSA-1566977;http://identifiers.org/reactome/R-HSA-3000171;http://identifiers.org/reactome/R-HSA-1566948;http://identifiers.org/reactome/R-HSA-8941237;http://identifiers.org/reactome/R-HSA-216083;	http://identifiers.org/reactome/R-HSA-2214320;http://identifiers.org/reactome/R-HSA-1592389;http://identifiers.org/reactome/R-HSA-8948216;http://identifiers.org/reactome/R-HSA-3000157;http://identifiers.org/reactome/R-HSA-1474290;http://identifiers.org/reactome/R-HSA-3000178;http://identifiers.org/reactome/R-HSA-2022090;http://identifiers.org/reactome/R-HSA-2243919;http://identifiers.org/reactome/R-HSA-2129379;http://identifiers.org/reactome/R-HSA-1442490;http://identifiers.org/reactome/R-HSA-1474228;http://identifiers.org/reactome/R-HSA-1566977;http://identifiers.org/reactome/R-HSA-1650814;http://identifiers.org/reactome/R-HSA-1566948;http://identifiers.org/reactome/R-HSA-3000171;http://identifiers.org/reactome/R-HSA-8941237;http://identifiers.org/reactome/R-HSA-216083;http://identifiers.org/reactome/R-HSA-3000170;
http://pathwaycommons.org/pc2/Pathway_1e9686bb733418c144a3ee65ba3959ca	DNA repair		
http://identifiers.org/wikipathways/WP80/de1d6	Gq/G11 Pathway		
http://pathwaycommons.org/pc2/Pathway_470eb337a337a85d26a11e7504d77915	negative regulation of myeloid dendritic cell antigen processing and presentation		
http://pathwaycommons.org/pc2/Pathway_226125f2f5afea534130fcb7821c51c8	(S)-3-Hydroxy-2-methyl-butanoyl-CoA = 2-Methylbut-2-enoyl-CoA + H2O ( Valine,Leucine and Isoleucine degradation ) 		
http://pathwaycommons.org/pc2/Pathway_b349cbb4c25bac15e400913616a015c3	Oxprenolol inhibition of Beta-1 adrenergic receptor		
http://identifiers.org/wikipathways/WP2873/ae7a3	EGFR pathway		
http://pathwaycommons.org/pc2/Pathway_51c42ee2ba179e9fd80a910a81158cef	IGF1 signaling pathway ( IGF1 signaling pathway ) 		http://pathwaycommons.org/pc2/Pathway_b90221c5587714b4b4c79b24022f4e40;http://pathwaycommons.org/pc2/Pathway_a962d9de6ca28bfdaaac70f1ed755075;
http://pathwaycommons.org/pc2/Pathway_4645f179e341bc4ce1c5931caab8cdc4	Quinidine inhibition of Voltage-depenent L-type calcium channel		
http://pathwaycommons.org/pc2/Pathway_1abbf29aa2592cc2b382d2332ced92b8	TSLP		
http://pathwaycommons.org/pc2/Pathway_d0f56ae6bd288b539b07ea928751e8f5	Gene expression by STAT ( JAK-STAT pathway and regulation pathway Diagram ) 		
http://pathwaycommons.org/pc2/Pathway_9cdcbd3beed0e7c3ef28087ea867e5dc	Regulation of Ras family activation		http://pathwaycommons.org/pc2/Pathway_7c78dafdaa9d78881317e8a38667b196;
http://pathwaycommons.org/pc2/Pathway_35aba771c1a47bbe81a444e4df3ecd76	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate		
http://pathwaycommons.org/pc2/Pathway_47b3a2964fc44b20828010e25bc3edfd	negative regulation of DNA binding		
http://identifiers.org/reactome/R-HSA-1475029	Reversible hydration of carbon dioxide		
http://pathwaycommons.org/pc2/Pathway_d3396bb1f55b70e010363af45e00abdc	substrate adhesion-dependent cell spreading		
http://pathwaycommons.org/pc2/Pathway_4a3b2f73ddfe632eb31bd6effc3c8048	Magnesium salicylate inhibition of Prostaglandin G/H synthase 1		
http://pathwaycommons.org/pc2/Pathway_d4330db4938e03ec3405fbb5ae1d748d	Tolmetin inhibition of Prostaglandin G/H synthase 2		
http://identifiers.org/panther.pathway/P00001	Adrenaline and noradrenaline biosynthesis		
http://identifiers.org/panther.pathway/P00009	Axon guidance mediated by netrin		http://pathwaycommons.org/pc2/Pathway_c14831e66055e83585111b219e7b3993;http://pathwaycommons.org/pc2/Pathway_792d1535d916137486bc64e3d8bfc87a;
http://identifiers.org/panther.pathway/P00008	Axon guidance mediated by Slit/Robo		http://pathwaycommons.org/pc2/Pathway_574ed424482b50e32f9860709712a52b;http://pathwaycommons.org/pc2/Pathway_b6a301ecc18450abdc86ff919e0928b1;
http://identifiers.org/panther.pathway/P00007	Axon guidance mediated by semaphorins		http://pathwaycommons.org/pc2/Pathway_8cf6d0548e633156ec80470e9d291ff1;
http://identifiers.org/panther.pathway/P00006	Apoptosis signaling pathway		http://pathwaycommons.org/pc2/Pathway_5e88028a5123df34c284f6b114a20a56;http://pathwaycommons.org/pc2/Pathway_3d4b7b44c17c074929703479e81e2467;http://pathwaycommons.org/pc2/Pathway_307cfdea8a178fd0cdddd5c07aa1c4ec;
http://identifiers.org/panther.pathway/P00005	Angiogenesis		
http://identifiers.org/panther.pathway/P00004	Alzheimer disease-presenilin pathway		http://pathwaycommons.org/pc2/Pathway_06ced16e0f9385e2b84448870f56407e;
http://identifiers.org/panther.pathway/P00003	Alzheimer disease-amyloid secretase pathway		http://pathwaycommons.org/pc2/Pathway_cf8997bab248fff60e15de9c40a438e2;
http://identifiers.org/panther.pathway/P00002	Alpha adrenergic receptor signaling pathway		http://pathwaycommons.org/pc2/Pathway_4d46e2754dc17f8efabcd721e466ed7c;
http://identifiers.org/panther.pathway/P00012	Cadherin signaling pathway		http://pathwaycommons.org/pc2/Pathway_a9c750d139e84bdc771e7f0b0d150f1c;http://pathwaycommons.org/pc2/Pathway_6e72d342a1003187a3a951b5811769b6;http://pathwaycommons.org/pc2/Pathway_09187a300253006c8d4c75d437109ae0;
http://identifiers.org/panther.pathway/P00011	Blood coagulation		http://pathwaycommons.org/pc2/Pathway_35a882ac44ef8ba66d2105d4abc342dd;
http://identifiers.org/panther.pathway/P00010	B cell activation		http://pathwaycommons.org/pc2/Pathway_5dab6e7145f8adf9a37b91e62115693f;
http://identifiers.org/panther.pathway/P00019	untitled		http://pathwaycommons.org/pc2/Pathway_a9d5ba9c93903faa50a6fa5b4924139a;http://pathwaycommons.org/pc2/Pathway_0d2cd445007a91e8e1804956e11cf679;http://pathwaycommons.org/pc2/Pathway_8c0547a5afaaf7326baf0a19c9e5428a;
http://identifiers.org/panther.pathway/P00018	EGF receptor signaling pathway		http://pathwaycommons.org/pc2/Pathway_30f22eae89ac2184dc641cffdac8bace;http://pathwaycommons.org/pc2/Pathway_0bd66fa641df8df08f4d1a7fcf5492d1;http://pathwaycommons.org/pc2/Pathway_88cc7575a1b81988aaea245b574af2f8;
http://identifiers.org/panther.pathway/P00017	DNA replication		
http://identifiers.org/panther.pathway/P00016	Cytoskeletal regulation by Rho GTPase		http://pathwaycommons.org/pc2/Pathway_306635f3f5897a1718b1bed06f854174;
http://identifiers.org/panther.pathway/P00015	Circadian clock system		
http://identifiers.org/panther.pathway/P00014	Cholesterol biosynthesis		
http://identifiers.org/panther.pathway/P00013	Cell cycle		
http://identifiers.org/panther.pathway/P00023	General transcription regulation		
http://identifiers.org/panther.pathway/P00022	General transcription by RNA polymerase I		
http://identifiers.org/panther.pathway/P00021	FGF signaling pathway		http://pathwaycommons.org/pc2/Pathway_443c08f3d61285bf65d84b3a60f33a7b;http://pathwaycommons.org/pc2/Pathway_2e6b97d7c7c21b8b588270fb0c0a1645;
http://identifiers.org/panther.pathway/P00020	FAS signaling pathway		http://pathwaycommons.org/pc2/Pathway_496dd792402b369e645d1ca322cbeb69;
http://identifiers.org/panther.pathway/P00029	Huntington disease		http://pathwaycommons.org/pc2/Pathway_c79548b8c7ad62290ae9d57a67671ec7;http://pathwaycommons.org/pc2/Pathway_d32b1eeef95c6627b9ba76e0c7851443;http://pathwaycommons.org/pc2/Pathway_33692bdacd452df734caf5ca9ea143ee;http://pathwaycommons.org/pc2/Pathway_51c7062ebd580956cfd5ccdf70ac6968;http://pathwaycommons.org/pc2/Pathway_3f2d207ea8d32011aea3fbe2cbbd20de;
http://identifiers.org/panther.pathway/P00028	Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction		http://pathwaycommons.org/pc2/Pathway_49ce7bd8c7635133614e67052f3a5cac;
http://identifiers.org/panther.pathway/P00027	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway		http://pathwaycommons.org/pc2/Pathway_b4bccb09a1859aefa9c8165193090413;http://pathwaycommons.org/pc2/Pathway_cf878240790ea1df0097a0873bea6cce;
http://identifiers.org/panther.pathway/P00026	Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway		http://pathwaycommons.org/pc2/Pathway_da649bc541a681bc966e60323f34db5c;http://pathwaycommons.org/pc2/Pathway_86239b8557521b207f509a44c4db8b09;
http://identifiers.org/panther.pathway/P00025	Hedgehog signaling pathway		
http://identifiers.org/panther.pathway/P00024	Glycolysis		
http://identifiers.org/panther.pathway/P00034	Integrin signalling pathway		http://pathwaycommons.org/pc2/Pathway_51dbb696cbc408e977ca5185b470f6c9;http://pathwaycommons.org/pc2/Pathway_b901ddd7c053da7a970a4f3fcbec1389;
http://identifiers.org/panther.pathway/P00033	Insulin/IGF pathway-protein kinase B signaling cascade		http://pathwaycommons.org/pc2/Pathway_af1aee7a73ff8ded61b00a2e075ec011;http://pathwaycommons.org/pc2/Pathway_2a671b461d57e0c82f596d2cce09959f;http://pathwaycommons.org/pc2/Pathway_b9aaae185e48661588ad3be69daaf9a0;http://pathwaycommons.org/pc2/Pathway_0665c28305a3cab1ee3f972e12681bc8;http://pathwaycommons.org/pc2/Pathway_650350c9461e146532e6f880fcf4aaf2;http://pathwaycommons.org/pc2/Pathway_51f7dafa46888e3b031278cc03dcf8e0;
http://identifiers.org/panther.pathway/P00032	Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade		http://pathwaycommons.org/pc2/Pathway_3a314a27cdf6e499a40281f857971f4f;
http://identifiers.org/panther.pathway/P00031	Inflammation mediated by chemokine and cytokine signaling pathway		http://pathwaycommons.org/pc2/Pathway_2db5c6a89e1a049e86a56c4e8672ada8;http://pathwaycommons.org/pc2/Pathway_6dbec6dc6a5bb59b60d4bda404c2f219;
http://identifiers.org/panther.pathway/P00030	Hypoxia response via HIF activation		http://pathwaycommons.org/pc2/Pathway_ba9c20f74e73971a99a17e655f45c1f1;http://pathwaycommons.org/pc2/Pathway_e61aa97aca4df64ba240bde3a289eb0e;http://pathwaycommons.org/pc2/Pathway_11c60308f7485ebeb01ade36748c2acb;
http://identifiers.org/panther.pathway/P00039	Metabotropic glutamate receptor group III pathway		
http://identifiers.org/panther.pathway/P00038	JAK/STAT signaling pathway		http://pathwaycommons.org/pc2/Pathway_91bd18fcfc6b40bc3ed000cf6e9c9bbb;
http://identifiers.org/panther.pathway/P00037	Ionotropic glutamate receptor pathway		
http://identifiers.org/panther.pathway/P00036	Interleukin signaling pathway		http://pathwaycommons.org/pc2/Pathway_a11c3f0e580d8aeab7432531a0b51c67;
http://identifiers.org/panther.pathway/P00035	Interferon-gamma signaling pathway		http://pathwaycommons.org/pc2/Pathway_396e301dccaec66466ccdb78ed4b025b;
http://identifiers.org/panther.pathway/P00045	Notch signaling pathway		
http://identifiers.org/panther.pathway/P00044	Nicotinic acetylcholine receptor signaling pathway		http://pathwaycommons.org/pc2/Pathway_a132e921a62f5eefbc4fbb67abb0929d;
http://identifiers.org/panther.pathway/P00043	Muscarinic acetylcholine receptor 2 and 4 signaling pathway		http://pathwaycommons.org/pc2/Pathway_8d761d1e6e039a3149b11b547971825c;
http://identifiers.org/panther.pathway/P00042	Muscarinic acetylcholine receptor 1 and 3 signaling pathway		
http://identifiers.org/panther.pathway/P00041	Metabotropic glutamate receptor group I pathway		
http://identifiers.org/panther.pathway/P00040	Metabotropic glutamate receptor group II pathway		
http://identifiers.org/panther.pathway/P00049	Parkinson disease		
http://identifiers.org/panther.pathway/P00048	PI3 kinase pathway		
http://identifiers.org/panther.pathway/P00047	PDGF signaling pathway		http://pathwaycommons.org/pc2/Pathway_daad712637ccae4fdec0c046b7cbf43b;
http://identifiers.org/panther.pathway/P00046	Oxidative stress response		http://pathwaycommons.org/pc2/Pathway_a305cb72831cbcc84cf9c99ca7b9d175;http://pathwaycommons.org/pc2/Pathway_21868f038697e14c4945986e21c97648;http://pathwaycommons.org/pc2/Pathway_c47ae3c48a371371c30aa23abf0a891a;
http://identifiers.org/panther.pathway/P00056	VEGF signaling pathway		
http://identifiers.org/panther.pathway/P00055	Transcription regulation by bZIP transcription factor		
http://identifiers.org/panther.pathway/P00054	Toll receptor signaling pathway		
http://identifiers.org/panther.pathway/P00053	T cell activation		http://pathwaycommons.org/pc2/Pathway_71907b6590af210880685fc5ae0e5eca;http://pathwaycommons.org/pc2/Pathway_39ee21fbb63e0bcd50256da8ff349a66;
http://identifiers.org/panther.pathway/P00052	TGF-beta signaling pathway		http://pathwaycommons.org/pc2/Pathway_2ae6ad2653d02634c212aeb97f97fa13;
http://identifiers.org/panther.pathway/P00051	TCA cycle		
http://identifiers.org/panther.pathway/P00050	Plasminogen activating cascade		
http://identifiers.org/panther.pathway/P00059	p53 pathway		http://pathwaycommons.org/pc2/Pathway_8f9cc7b076fcb829d74015b2fead26b3;http://pathwaycommons.org/pc2/Pathway_ee0d581277c33f99fd29ef75ba584705;http://pathwaycommons.org/pc2/Pathway_599cd28fd5a991bacb6404f52f99ca1d;http://pathwaycommons.org/pc2/Pathway_510f5d34b4d328c9bea65fbb3503be11;http://pathwaycommons.org/pc2/Pathway_91a2f92a9cd1c9cea51b730607ea05c1;http://pathwaycommons.org/pc2/Pathway_7041b277b5f1c8c7aa18257742c96004;http://pathwaycommons.org/pc2/Pathway_aa4389e9f20d40a99e49ec2f7b7ade03;http://pathwaycommons.org/pc2/Pathway_c9ab25a1619c30a623fff60c2cefee3d;http://pathwaycommons.org/pc2/Pathway_40e1d6a40d1bd546684fb650c7829ea5;http://pathwaycommons.org/pc2/Pathway_da06941ba2b943694e823248866470e5;http://pathwaycommons.org/pc2/Pathway_82db1dbb04fe8cd0c31528c2e5bc3cb7;
